,Rosh_Pina,MazkeretBatia,Elyachin,Yavniel,Kfar_Tavor,Atlit,Mitzpe_ramon,Ramat_Ishay,Givat_Ada,Pardesiya,Tsur_Moshe,BeitDagan,AbuGosh,Boeniyaa,Gulis,GashGushhlb,Daburiya,DirHina,Horpish,Kvakbavelig,Kfaryasif,KfarKama,Eilot,KfatMetzer,Mizra,Miilia,Mashad,EinNekuba,Sagur,Sulam,Uzeir,Ilaboun,Pasuta,Pkiin,Shaab,Rama,Yadbinyamin,Savion,Galgulia,KfarBara,Mukbelya,Avtin,Sheykdanon,Omer,KfarHabad,Tifrah,Shlomi,Yeruham,Shabli_um_El_Ganam,Rehasim,Bosmat_Tivon,Tuba_Zangriya,Zarzir,Caabia,Biral,lakia,Bne_aish,Merkaz_Shapira,Tzur_Hadasa,Kiryat_yaarim,Keysaria,KokhavYair,Salma,Ktzir_harish,Kfar_Vradim,Meitar,Lehavim,Gan_Ner,Nofit,SegevShalom,Zemer,GivatAvni,YanuchGat,KasraSamia,Lapid,Matan,BetHefer,Basma,Nof_Ayalon,Shimshit,Hatzor_Haglilit,Kdumim,Elkana,BeitEl,AlonShvot,KiryatArba,Ofra,KfarAdumim,KarneyShomron,Shilo,Efrata,BeitArie,Emanuel,Shaaretikva,AlfeMenashe,Oranit,GevaBenyamin,Ali,HarAdar,Hashmonaim,KokhavYaakov,Talmon,KfarOranim,Bukaata,Katzrin,MagdElShams,Masaade,Agar,Ofakim,Ashdod,TelMond,GanYavne,KfarYona,EvenYehuda,Kadima-Tzoran,GaneTikva,YokneamElit,Netivot,KiryatEkron,AbiSnan,Aksal,BeitJan,Magar,IrCarmel,Toraan,Iafia,Yarka,Kabul,KfarKana,Kfarmanda,Shagur,Nahaf,Aablin,Aaraba,EinMahel,Foradies,GaserZarka,Reina,Azor,KfarKasem,Araara,Kalanswa,KfarKara,GivatShmuel,MigdalHaemek,MevaserTzion,OrAkiva,Shderot,KiryatMalakhi,TelSheva,Kseifa,NatzratIlit,MaalotTarshiha,Karmiel,Rahat,Araara_beNegev,Modiin_Macabim_Reut,Gadyda_Makar,Hura,Shoam,Elad,MaaleIron,TiratKarmel,Dimona,KiryatTivon,OrYehuda,Nesher,BeerYaakov,Gadera,Arad,Eilat,BeitShemesh,KiryatOno,KiryatGat,RoshHaAin,RamatHasharon,Yavne,UmElPaham,TiratKarmel,Taybe,KiryatShmona,Jerusalem,Ariel,MaaleAdumim,GivatZeev,BeitarIlit,ModiinIlit,Haifa,Tel-Aviv-Yafo,BakaGat,BneiBrak,BatYam,Givatayim,Hertzelia,Hadera,Holon,Tveria,KiryatAta,KfarSaba,Lod,Ashkelon,NesTziona,Nazareth,Netania,Sakhnin,Akko,Afula,PardesHana-Karkur,PetahTikva,Tzfat,KiryatMotzkin,RishonLeTzion,Rehovot,Ramla,RamatGan,Raanana,Shfaram,Tamra,BeerSheva,Neharia,BeitShean,ZikronYaakov,Yahud,KiryatByalik,KiryatYam,HodHasharon,Binyamina-GivatAda
Rtluim09,0.771968638,0.850040139,0.87842412,1.455567995,0.77608482,0.97671627,1.081312201,1.099483006,0.815571841,1.010403219,0.885083188,0.975828419,0.936104603,0.780924498,0.787224642,1.002611132,0.830263733,0.99393593,0.959320302,1.107937845,0.885083188,0.923448264,1.433036759,0.538545192,0.880816646,1.134234968,0.535582383,0.78565037,1.275281409,0.798321254,1.467490076,0.851461664,1.236312399,0.885083188,0.420090663,0.481784116,1.347115209,1.051509532,0.872389478,1.015466377,1.05829541,1.330396835,0.785705898,0.726358547,1.682252388,0.885083188,0.885083188,1.252776619,1.279335527,0.919169228,0.885083188,0.675425112,0.622652761,1.596372752,0.885083188,0.848607588,0.996876026,0.744291628,0.621895769,1.561333433,0.897522,1.002037031,1.411394333,0.307360496,0.902272348,0.930964451,1.020650494,0.885083188,0.767159065,0.689400435,1.103586773,1.137208306,0.969590026,0.672376504,0.979976439,0.885083188,0.901673095,0.885083188,1.62185733,0.646907097,0.885083188,0.885083188,0.991529338,1.238936822,0.923773671,0.741798547,0.245040927,0.735492732,1.175674346,0.50326329,0.568702268,0.92102448,0.827011479,1.12879824,1.102994665,1.317101631,0.240113894,0.300290798,0.349013924,0.841605195,0.887725486,0.701637955,0.885083188,0.415117788,0.885083188,0.917175721,0.568683236,0.74019733,0.351660555,0.442703621,0.645013795,0.885083188,1.088738349,0.908241991,1.475729211,1.184742073,1.084902307,0.885083188,0.132284805,0.705426691,1.055491533,0.885083188,1.175637957,1.007848614,0.35692936,0.618231754,0.180121338,0.746487482,0.885083188,0.870463185,0.774256169,0.989275094,0.885083188,0.885083188,1.273646614,1.23262477,1.655937619,0.994673856,0.620075243,0.739229212,0.774543309,0.815383774,1.395572305,1.009209498,0.645822321,0.697809189,1.177356133,0.811933103,0.734275136,1.147977908,0.762977706,0.685871339,0.857645766,1.030087769,0.604977143,0.302270557,0.52854013,0.743711051,0.43406393,0.885083188,0.473484668,0.723682178,0.885083188,0.885083188,0.664928137,0.885083188,0.206909517,0.941568523,0.300645452,0.749859386,0.950501736,0.762265638,0.755485217,0.698164679,0.885083188,0.260345524,0.885083188,0.885083188,0.1291079,0.885083188,0.885083188,0.074124162,1.100987749,0.45472581,0.984883527,0.436780662,0.612752295,0.256577632,0.675595308,0.955441438,0.359228789,1.144887768,0.776439777,0.853351226,1.051969058,0.977071792,1.20729587,1.267028403,0.849634324,1.088585114,1.272094465,0.865200698,1.331511117,1.030246658,0.957500091,1.282790461,1.232924225,0.93658742,0.949154656,0.909174439,1.353639,0.932252981,0.885380501,1.273380847,0.767619104,0.716943551,1.031103958,0.767652804,1.286304415,1.675294653,1.246975075,0.745041357,1.171850244,1.478489352,1.240344262,0.7841956,0.723463074
Rabort0509_15_49,13.1,13,14.2,12.3,8.7,10,13.5,14.8,14.7,8.8,10.2,11.5,11.7,10.9,6.3,8.2,7.6,8.9,10.3,9.8,8.8,12.6,15.1,7.1,7,6.9,3.7,5.7,10.9,7.1,11.9,11.4,7.7,8.7,2.6,7,6.4,4.9,4.8,4.2,11.6,3.9,6.2,4.5,4.6,4.2,5.4,7.7,15.5,5.2,5.4,4,5.2,8.7,5.1,5,14.1,6.2,6.2,10.8,4.2,3.9,5.7,7.9,5.3,7.3,12.4,0,11.7,8.5,3.4,5.7,3.7,5.1,4.7,6.4,5.5,7.5,11.2,8.1,2.4,0,15.6,15.5,19.1,13.7,2.4,8.3,7.4,7.8,7.9,3.4,12.1,13.6,19.9,17.7,5.3,3,7,16.5,12,12.4,3.2,11.7,0,14.1,6.8,10.3,1.1,9.7,5.5,9.1,10.8,10.6,10.7,8.7,11.4,8.8,4.4,4,10.8,7,3.8,4.8,4.3,6.9,2.3,11.5,7.5,7.2,3.2,4.8,1.7,9.4,11.5,16.5,17.7,11.5,14.7,13.4,11.3,15,15.3,28.4,8.7,10.5,15.6,10,10.9,14.4,4.9,7.3,3.6,16.3,5.4,4.1,3.7,10.2,3.9,4.7,8,10.6,6.3,12.2,8.5,2.3,3.8,9.4,2.6,8.5,8,12,8.8,11,4,11,3.1,0.8,1.4,0,6,1.1,14.6,4.7,11.6,8.3,6.3,9.8,14.8,4.1,3.4,19.2,9.7,12.1,13.9,14.8,14,15.2,10.7,16.7,17.3,13.2,9.2,11.2,6.4,18.3,16.5,11.8,12,9.4,14.1,14.2,13.6,17.4,11.3,8.1,8.2,6.1,16.9,13.6,15,8.7,9.6,15,19.6,10.9,11.4
p0509m_65_74,4.373758426,2.833466095,4.786440271,3.907617094,4.006490654,2.61014521,6.279385663,6.094107384,3.640101007,2.91790322,10.39117788,2.606646518,2.89444424,2.935895061,2.151858618,4.46342868,3.028632643,5.535572802,4.067806317,3.516805383,3.259132532,4.770985794,4.784674302,2.501753946,2.612079033,1.715573622,2.960962713,2.096886011,1.372999428,2.758913076,5.341990387,2.793414138,2.744987927,3.190769209,2.802635909,2.024675197,2.456048387,2.331149421,1.69962974,3.145662139,3.114479474,4.34342788,1.993403698,1.662525222,1.860397157,1.338432814,2.31858649,3.67327591,7.159806684,1.46441129,1.393536352,1.936106255,1.774188693,2.217712744,1.44362664,2.211395954,3.415043348,1.982274179,1.727284183,4.685615261,2.940235332,2.411352926,2.146086307,1.11294727,2.24840287,4.91056068,5.485688078,0.375285861,9.698435672,2.118511361,1.682015686,1.677090127,1.170369421,2.803927181,1.802117111,2.192734926,2.364601501,2.302088862,9.612235685,4.253060166,1.993358808,1.011208167,4.694319905,4.462678842,5.602045939,2.475783644,2.095929256,2.249052248,1.360752228,1.688089046,1.782310479,1.773666942,5.693550953,5.951959735,5.08699977,4.036133465,0.887179875,1.292218843,1.471919641,7.953815052,5.51178896,7.270328474,1.225110629,2.19920124,1.566215513,6.171225073,1.050077148,7.160033054,0.853091064,2.16635507,2.418885045,1.425885331,3.283566735,3.966331859,4.843866112,4.598225081,0.936470384,1.709069961,0.741645273,2.424274584,2.753278077,2.83412092,1.471205989,2.089668778,1.284057719,1.871714943,0.562967096,0.888166115,1.533288077,1.372927685,1.424656656,1.998548609,0.572001109,0.526654395,5.054768453,6.026216329,5.367608588,6.136213852,4.745304155,6.036358754,3.854424932,3.926320041,7.558341479,3.760266106,2.339370957,6.531571434,5.349679451,3.879438312,8.448379785,3.475012084,1.783926563,2.862010953,2.626473418,5.178744774,3.887118989,2.12577155,4.313516936,4.549761681,1.456341819,2.105518006,3.51429459,3.092579613,1.850271242,0.818341389,2.560395038,0.7288106,1.924019603,2.138942515,2.282890681,4.768207192,3.084013349,2.489526615,2.739720224,1.426827842,1.216340995,3.770434919,1.559654214,0.692100771,0.470840464,0.23807169,0.629787918,0.5252328,7.791496958,2.46368792,6.191142721,2.379828612,2.098886963,1.162579803,5.839034251,2.371054662,3.039557466,8.879496247,6.973627058,7.19617602,6.152622059,7.557647829,5.47362438,6.300189782,5.678115767,5.253852713,6.93155427,4.49350693,3.723756485,6.765969634,2.198512619,5.503678003,6.187334167,5.195141613,6.389832378,4.600961608,7.155673436,5.490449832,5.975189285,4.723925912,6.986860584,5.222115172,2.953911443,2.270910976,6.020031875,6.142616113,3.893733285,3.853995367,5.336500515,7.390239657,8.103689565,4.348747616,3.508908739
L0509_memuza,39.8,129.4,533.2,53.6,83,34.2,57.6,3962.4,131,81,19.6,166.8,287.2,302.2,64.4,149.2,268.4,210,363.8,770.6,70.8,91.8,163.4,148.4,251.6,311.6,206.2,406.8,197.4,101.8,53.6,205.6,203.4,466.8,113.4,302.6,368.2,309.8,238.8,71.6,151.8,44.6,476.6,401.6,181,55.8,774,59.2,47.6,183.4,62.8,293.2,77.4,54.8,69.8,256.4,86.2,548.6,243.2,47.4,94.6,261.6,128.8,348.2,296.8,124.2,160.6,44.4,40.6,232,75.6,472,94.6,404.8,480.4,62,352,44.2,84.4,495,161,69.2,109.2,201.4,392,138.2,270.2,162.4,135.2,172,120.6,201.2,424,249,367.2,423.6,583.2,450.2,373.8,538.4,344.8,86,49.6,76.6,93.8,650.6,1651.8,42.4,479.2,1547.8,95.6,68.4,69,70.4,95,62.8,37.6,42.2,272.8,123.2,394.2,23.6,138.2,186.4,413,300.8,1612.6,30.2,53.4,104.2,226.4,296,39.4,61.8,189,282.6,575.4,193,596.4,343.8,118.2,374.2,322.6,890.2,2502.8,483.4,820.4,648.6,563.6,517.2,1200.8,453.8,940.2,411.4,19766.8,123.6,96.4,225.6,195.6,121.8,197.8,661,92.4,66.4,150.2,95.2,178,60.8,101.4,71.6,196.2,106.4,80.2,101.8,146,36.8,48,289.2,1542.4,100.4,50,2162.4,3499.6,132.2,92.2,205.8,83.6,56.4,7180.2,818.2,4771.4,1767,832.8,1201.2,1173.8,2573.4,741.4,701.6,1265.4,1411.2,1664.4,525.4,1458,2919.6,628.8,788.2,589.8,473.4,3201.8,770,548.8,3341.2,2039.4,1295.2,2115.2,1160.2,741.2,681.2,3139.8,926.4,335,282.6,432.6,474.4,435.8,788.4,220.8
ribuitivishnati10,18,131,447,49,76,25,65,2997,111,64,38,156,295,309,65,123,235,184,266,763,61,95,128,117,198,270,168,373,179,93,49,152,162,349,94,251,306,302,222,60,93,36,426,447,175,65,650,33,33,183,68,232,74,50,83,221,67,491,228,31,82,263,111,343,296,96,137,503.6444444,20,169,71,470,79,349,494,54,319,51,54,492,200,53,88,168,257,133,304,140,104,158,113,202,357,124,326,358,583,506,372,113,295,38,48,81,129,340,1681,27,543,1585,82,64,64,45,97,64,33,38,265,122,282,17,109,158,515,240,1698,28,40,65,226,260,30,503.6444444,193,173,400,127,483,224,220,417,228,767,2664,475,578,554,533,468,1066,369,761,310,19128,150,100,185,218,101,218,683,92,105,158,112,186,67,120,85,272,150,115,121,148,58,40,280,1816,123,32,2704,1449,108,86,173,66,51,4752,730,4995,586,602,744,756,1812,495,334,892,1188,1159,548,1162,2050,601,569,388,391,2587,697,243,2395,1807,1054,1199,767,589,600,1932,514,227,275,326,228,100,679,187
Rishp_up,153.0131886,136.9652653,130.724781,159.3928905,154.0709072,129.0851249,144.3799971,134.196289,121.8584369,137.6307139,154.2219146,199.0228694,146.1274745,161.7058339,186.3942187,143.8090242,137.3046342,140.007087,137.3418837,145.2084668,146.8770149,162.9148728,174.3325655,145.3057064,173.2976938,173.5025017,155.36525,183.6739095,190.3953471,147.7819247,196.0927264,160.2045662,200.9715628,166.0149729,184.9170068,166.1888085,168.1506628,233.0608207,184.9452457,188.2567978,217.332339,130.002639,182.5851121,167.206758,177.1641348,160.9998972,211.9583309,214.2133809,211.6771405,205.9906793,178.8125299,213.9465129,228.4750416,157.0742571,178.1876759,178.0446899,185.7967386,202.830831,177.3262107,183.1582046,165.7887738,191.7554541,228.0637612,264.6100578,164.3445629,196.3811766,169.7930141,277.7370508,129.5405796,213.1477167,209.3092271,187.0307785,159.1943479,161.6849399,213.6849146,250.244925,197.9457401,233.728127,156.8653779,131.5303616,129.6362942,146.0249211,214.0933594,145.8493705,157.0889519,162.2056056,140.9759219,184.6190562,221.6622064,145.4805906,168.2512156,182.0382929,125.282523,185.2579998,171.2513299,165.661012,199.8434041,194.0106846,151.8135063,146.2924354,166.0715263,135.0685823,116.473025,103.4684339,62.79525,151.7964455,198.5297759,118.7359116,138.5281948,125.0385079,107.299466,897.6724204,104.1078692,114.1545375,131.3258591,125.3349273,133.3597356,158.0846825,171.5394336,164.1770765,235.2163198,128.4905019,171.7222897,183.3646344,145.6624847,113.5455664,157.0849474,115.7426733,117.94663,148.5725075,198.1366212,161.9555272,160.6251059,114.8328325,221.0362717,175.9422125,162.1689257,127.350321,173.5989005,157.3633335,133.5471591,152.0580833,156.2812847,147.2000621,112.726053,137.496753,142.7889156,137.0609021,124.9140785,156.3942382,179.0372761,186.5149954,210.1445947,180.6804808,140.3525251,121.2812819,128.8428401,118.1518142,82.85954125,93.87735027,126.5039847,123.9293442,84.84422239,106.6657145,131.1307882,84.79934547,87.68031758,129.863676,106.5004586,107.5505473,117.1317565,139.3638753,133.4494852,119.2408791,99.50103421,97.25468746,183.8401727,115.5563353,101.7886871,90.57793113,74.88608116,78.7323012,152.4510894,157.1144617,156.1206991,188.5356976,159.682423,162.5667809,152.4111093,185.3970274,137.599683,164.7625652,127.9564408,135.0458146,158.749239,156.3299066,177.7199981,159.5003043,147.177076,163.8786607,181.555364,144.2552146,208.4063674,161.4609753,190.1980003,204.2442882,149.950749,146.4631528,146.3270018,200.8046167,150.8054796,138.8319239,140.8681715,175.5083995,135.1407695,122.9177321,163.4697591,169.2285859,155.9099647,192.9994274,152.8035594,122.4357316,137.8968426,152.8784149,156.0831667,141.5155331,141.8051266
p0509_15_24,16.89223972,17.00901255,18.12599031,13.85482995,16.58972315,18.60909609,17.34114948,14.74178096,14.77026788,19.41437895,14.16999226,13.63411634,16.00674788,15.67907608,21.95274234,17.33463484,13.97844533,14.89205554,12.20640441,17.29447571,7.065877503,14.31630184,18.02710869,17.37588247,18.83805257,18.08775429,19.77626021,20.75070472,20.45461646,19.31081465,14.31922276,16.69074306,18.68649833,17.73091047,19.15601521,18.17790252,18.75283993,19.56943836,18.69352407,17.61366415,17.4308398,17.22473336,19.01510335,20.50003671,19.63597473,18.49857997,18.61885152,22.27333078,13.94119888,20.97465482,18.57274436,19.85070336,21.14603003,20.34040295,18.5174816,17.65977067,17.95957616,18.03930272,18.47548569,16.94244624,17.72891712,19.19315393,19.60338768,20.65912292,19.49952274,17.88571647,15.30949807,22.82171714,14.66328134,17.49709968,16.58791837,18.43979457,17.60964239,16.48610532,18.63732701,18.97986928,18.8391549,18.43660559,15.06836587,12.7803326,23.84788615,19.86342893,14.11584301,16.83738936,16.46425791,16.38528171,19.34687471,17.4944731,20.26666327,19.59598231,19.47044354,20.47536128,17.6403081,15.88923019,17.69716213,19.66868343,19.75140956,19.53125884,18.69206722,13.78353717,16.87205226,13.66257035,41.28942068,14.9393462,21.59650874,15.60315505,18.86145532,17.09790034,21.07406944,12.42364694,19.62957468,16.262139,13.08147802,16.41519304,17.12518553,18.58005727,17.58115093,14.91514063,18.8437376,19.01692898,18.00680079,20.11681827,19.46515921,20.82477526,18.55678881,15.88096123,11.52234122,13.69218686,11.74387761,11.74695732,15.94381021,17.11397273,28.83363953,7.6020737,17.28845049,15.82483805,16.67078903,14.20672099,16.03844476,14.27133789,23.86577653,13.45316126,15.41473729,18.9493257,13.97883786,12.63054456,17.11091474,15.97858653,14.19077581,18.61438397,16.98442141,18.318938,16.80856832,18.20802716,18.38196891,18.41415617,21.81162355,19.87391345,22.82781876,23.8322669,23.28002569,17.7610807,18.94160122,13.61903049,25.12438382,25.84632766,22.7949589,15.5069273,15.95856426,15.27955956,21.03517869,15.92057417,19.1104167,13.39380768,20.32427331,15.74148469,22.20445288,15.29650784,12.87581079,7.661976119,7.188584612,13.87520028,14.73253999,17.3447289,16.66050507,16.27814146,16.45053086,22.20663223,11.20992244,17.93872664,20.09142424,12.7853661,10.12902065,14.25323867,16.00964569,14.00158075,16.42720896,15.773004,15.22872871,14.64981515,15.71540267,14.18219045,17.17243659,14.52469697,18.56591412,17.3656745,17.556664,16.09236617,13.64838001,17.36745514,13.73696957,15.48688934,14.63259595,16.40163831,12.35305734,15.35748371,16.81254694,17.75282791,16.06915071,12.91400656,18.46210821,15.62603756,14.88972355,14.41527749,14.69490777,13.85115019,12.37265355
Rptirt0509,0,0,1.528703704,0,0,0,0,1.528703704,0,0,0,1.528703704,1.528703704,1.528703704,0,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,0,0,1.528703704,0,1.528703704,1.528703704,1.528703704,1.528703704,8,0,0,0,5.8,1.528703704,0,1.528703704,1.528703704,1.528703704,1.528703704,0,0,0,1.528703704,1.528703704,10.1,0,1.528703704,0,0,14.2,0,1.528703704,0,0,0,1.528703704,0,1.528703704,1.528703704,0,0,1.528703704,9.5,1.528703704,1.528703704,0,1.528703704,0,0,8.8,0,1.528703704,0,1.528703704,1.528703704,0,1.528703704,0,0,1.528703704,0,0,0,8,1.528703704,0,0,7.8,7.7,6.8,11.3,5.9,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,11.2,1.528703704,1.528703704,0,0,0,0,1.528703704,1.528703704,0,1.528703704,1.528703704,0,0,0,0,0,0,0,0,14.9,0,1.528703704,0,9.2,9.7,1.528703704,1.528703704,1.528703704,0,0,0,10.7,1.528703704,0,0,0,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,0,0,1.528703704,0,0,0,1.528703704,0,0,0,0,0,0,0,0,1.528703704,0,0,0,0,0,0,5.5,1.528703704,0,0,1.528703704,1.528703704,0,0,0,0,0,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704,1.528703704
p0509_45_54,12.28210892,13.79443925,11.05467059,12.18720778,9.507034045,15.57133618,14.15437314,11.04419361,9.263309732,16.41345955,9.883806755,12.61130747,11.69141186,11.83990356,18.02286288,12.23837709,12.87071752,12.68560622,10.8907439,8.783518568,6.687114026,12.90705482,12.90587939,9.974695336,8.781571304,7.507334061,9.150923553,7.752579734,6.19351231,9.078159937,9.118389768,8.31325387,8.40497265,10.63172742,7.917883426,7.580786337,8.757691,7.80607045,7.471321692,7.688300349,11.19199891,12.47025531,7.568769258,6.054724636,6.046753625,7.630307847,7.343490384,12.12665371,9.763568963,7.414483784,6.729950128,6.246916044,6.834066909,8.203028569,5.3925039,8.699044644,10.77505398,7.044218838,8.041617862,11.0636586,10.01765437,8.553857628,6.685527622,5.948605888,9.325808587,9.628419878,13.21078301,4.461657359,13.73331043,7.147508745,5.383683084,6.940326963,6.159568962,7.887138531,7.429894828,8.127476575,9.080723387,8.16645964,12.02919473,9.299251089,5.705285429,5.785456656,12.86211897,10.53200516,12.12992304,7.435523849,7.663114161,7.676805302,6.98948727,6.565439501,7.271607405,7.414228356,12.0853357,13.96083259,12.69097913,11.87111238,3.696715091,4.094366605,4.221077523,13.57623063,12.63805661,13.27655977,9.113342515,12.35670269,8.479762696,13.505332,3.812721525,16.47275333,3.499387755,10.66139161,16.45476798,5.103659752,12.23763612,15.05840771,13.91671844,15.1782538,13.5066256,13.44024521,4.664455427,8.938076298,8.214218336,15.12491491,7.694843661,6.081568262,3.910419438,13.71793661,3.119683843,13.89245253,11.44025423,9.183248223,5.976545967,7.591279496,12.04094544,7.55255272,11.86434895,13.93629544,11.95446994,12.71392909,12.32476258,12.46772628,10.57988461,8.792726858,12.01616373,11.05967195,7.116362116,11.49712217,12.94529997,13.69128649,11.72169469,13.89859372,7.067864533,9.446149856,8.375686726,13.06975639,8.468422013,8.306803738,9.970601135,13.49841821,6.996114124,5.696890771,9.605768862,11.7127581,6.546499766,8.529201195,13.17453434,7.117308057,11.70303858,12.2970371,9.477498769,11.89289108,13.30290097,13.9731416,14.53104361,7.722301327,4.764692769,12.06962408,13.63344049,4.450517994,2.862409307,1.896949058,6.690104009,2.381084902,11.70948774,8.520869938,14.01866912,8.341471223,7.881692508,5.814338383,10.12822919,8.453739964,7.519170466,12.23573131,10.70056781,12.59708389,12.74189918,12.08682353,12.38704413,13.05887732,12.44253627,10.8562291,12.5477227,11.85606819,9.275855503,11.63690792,7.382977598,12.9675535,13.22051349,12.75758165,11.21175925,10.19722635,12.48992068,13.1627377,10.7407351,11.40899911,11.11286702,13.20103664,9.285388615,8.406303096,12.06043342,11.97974855,12.55173274,13.19651236,12.73708507,13.09725268,13.63574299,12.61621529,11.61034702
Rnoshrim0709,2.4,2.3,3.3,1.2,7,0.6,2.8,3.5,1.4,1.1,2.2,1.4,1.9,2.1,0.5,1.8,1,2.2,2.3,3.8,1,1.7,3.9,2.1,3.1,4.3,3.1,4.3,2.1,5.5,2.4,3.5,5.2,2.4,0.9,3.8,2.8,1.7,4,3.4,6.1,0.7,3,5.8,1.7,0.8,4.2,4.1,0,2,3.6,4.2,2.9,3.9,0,5.6,4.4,4.5,2.4,0,3.8,4.2,4.5,7.5,3.7,1.7,2.4,3.4,1.3,4.3,3.5,1.7,3.4,3.8,2.5,6.8,2.4,5.1,0.6,1.3,3.9,7.1,2.1,3.6,3.3,1.9,5.1,5.1,6.7,3.3,3.9,1.5,1.6,3.2,3.1,3.6,4.3,4.2,4.1,2.7,3.1,3.5,1,0.9,7.5,2.2,8.2,0.9,5.4,1,0.6,3.3,1.5,0.9,1,0.7,0.8,0,5.3,2.7,5.5,0.6,1.3,3,4.8,0.8,6.8,0.6,0.9,0.8,3.8,4.2,0.9,1,2.9,3.3,3.4,1.2,4.3,1.6,2.5,2.7,3.2,2.8,6,1.4,2.7,1.4,1.4,3.1,4.4,3.1,4.2,1.7,6.7,1.2,1,3.1,1.4,2.4,3.1,1.9,0.8,1.9,1.5,2.1,1.6,2.3,8.3,2.2,2,1.1,1.3,4.5,2.5,0.6,2.1,5.3,7.3,0.8,0,9.4,2.6,4.1,1.5,2.5,3.9,4,3.4,3,6.3,3.1,1.2,2.1,2.1,2.1,2.7,2.5,1.6,4.9,4.1,2,3.2,2,3.5,3.7,2.7,2.2,2.5,4.1,1.4,1.7,2.7,4.8,1.7,1.3,3.1,3,1.8,2.3,2.3,3.5,2.1,1.6,2.7,1.6,2.1
PtirTinok0509_ave,0.4,0.2,0.531481481,0.2,0.4,0,0.4,0.531481481,0.4,0.4,0,0.531481481,0.531481481,0.531481481,0,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0,0,0.531481481,0.2,0.531481481,0.531481481,0.531481481,0.531481481,1.6,0.2,0.4,0.8,1.2,0.531481481,0.2,0.531481481,0.531481481,0.531481481,0.531481481,0.2,0.6,0,0.531481481,0.531481481,1.8,0.8,0.531481481,0.4,0.2,2.6,0.2,0.531481481,0,0.4,0.6,0.531481481,0,0.531481481,0.531481481,0.8,0.4,0.531481481,1.2,0.531481481,0.531481481,0.4,0.531481481,0,0,2,0.4,0.531481481,0.4,0.531481481,0.531481481,0.2,0.531481481,0.2,0,0.531481481,0,0.2,0,1.6,0.531481481,0.2,0.8,1.2,1,1.2,1.4,1.2,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,4.2,0.531481481,0.531481481,0.2,0.2,0.4,0,0.531481481,0.531481481,0,0.531481481,0.531481481,0,0.6,0.2,0.2,0.2,0,0.2,0.4,4,0.6,0.531481481,0,1.2,1.8,0.531481481,0.531481481,0.531481481,0,0.4,0.2,2.4,0.531481481,0.6,0,0.6,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.2,0.2,0.531481481,0.4,0.6,0.4,0.531481481,0,0,0.8,0.6,0.4,0,0.2,0,0.531481481,0.2,0,0,0,0,0.4,1.6,0.531481481,0.4,0,0.531481481,0.531481481,0.6,0.8,0.4,0.2,0.8,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481,0.531481481
