City,p0509_0_4,Rwht_2500s,per04,p0509f_55_64,Ptot0509,p0509f_35_44,mx0509_standart,Rishp_adjM,dress_wash_oneself_5s,Rabort_up,RliveBirth0509,Ravtaha09,MaazanHagiraPnimit10,p0509m_15_24,mx0509m_sdirect_dn,p0509f_15_24,tluim09,Sahar09_halfave,Rnayadut09,AhuzGidulShnati10,Leumit09,madad08,p0509f_0_4,p0509f_5_14,p0509m_75p,Rishp_dn,Arabs10,p0509_5_14,p0509m_25_34,mx0509f_sdirect_up,p0509f_75p,p0509m_45_54,RPiryon0509_tot,hear_5s,see_5s,Rwht_2500_dn,eshkol08,p0509m_55_64,Klalit09,Jews10,Jewso10,Rabort_dn,Seud09,Ptot0509f,Rptirot0509s,Rishp_adjF,Sahar09_Min,Ptot0509m,Rgsa_37pws,Rgsa_32ws,Ravtala09,mx0509m_sdirect_up,Rseud09,p0509f_65_74,mx0509f_sdirect_dn,Olim10,mx0509f_standart,Sahar09m_ave,Rgsa_3336ws,Rwht_2500_up,Rishp_upM,Rishp_upF,p0509m_35_44,Rwht_1500s,Rnehut09,Rishp_dnM,Rishp_dnF,mx0509m_standart,Rishp_adj,p0509m_0_4,p0509_65_74,walk_5s,Madadgini,p0509m_5_14,p0509_35_44,p0509_25_34,Nayadut09,remember_5s,Rfdegree09,Sahar09f_ave,Rhinmey09s,mx0509_sdirect_dn,p0509f_45_54,nehut09,Ledot0509_AVE,mx0509_sdirect_up,uc2010,p0509_75p,ptirot0509_ave,Meuhedet09,Rtluim09,Rabort0509_15_49,p0509m_65_74,L0509_memuza,ribuitivishnati10,Rishp_up,p0509_15_24,Rptirt0509,p0509_45_54,Rnoshrim0709,PtirTinok0509_ave,p0509f_25_34,p0509_55_64,Maccabi09,shem_mahoz_?????????????????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_???????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_??-????,shem_nafa_?????????????????,shem_nafa_??????,shem_nafa_??????,shem_nafa_????,shem_nafa_?????,shem_nafa_????,shem_nafa_????,shem_nafa_??????,shem_nafa_???????,shem_nafa_????,shem_nafa_???,shem_nafa_????????,shem_nafa_???,shem_nafa_??????,shem_nafa_????,shem_nafa_??????
GashGushhlb,8.147470468,10.7,4,11.13165174,9.795912776,13.11853102,4.792477742,145.645778,1.7,9.824487321,23.75263635,0.25267213,576,17.70679542,5.019699694,16.97511604,63,37.4,0.585071733,6.8,3.6,1.370477454,8.225820829,16.79330514,2.881934746,136.9218877,0.1,17.23000412,12.99170514,4.571153952,4.906823189,12.29264661,2.420929319,1.5,0.2,8.503467136,8,11.62215703,43.5,98.6,99.9,6.61551718,193,4.982582141,2.653703704,137.9054762,31.4,4.813330635,90.2,1.8,1.990492925,7.353251808,20.8064576,3.742828139,3.040510894,4.1,3.805832423,14128,8,12.94425404,150.901551,142.6113561,12.29290853,1.5,2.816859847,140.3900049,133.1995963,6.186475751,140.365456,8.066365066,4.096903225,3.2,0.4977,17.68205877,12.71285223,12.95521932,61,2,28.7,7752,7.65,4.13320039,12.18595102,177,107.6962963,5.451755094,10.8,3.911871744,12.94259259,19.3,1.002611132,8.2,4.46342868,149.2,123,143.8090242,17.33463484,1.528703704,12.23837709,1.8,0.531481481,12.91997288,11.37266697,33.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Daburiya,9.947679861,8,4,5.59793639,16.60421313,20.64871357,4.982171452,138.6746884,0.8,8.744922326,23.75263635,0.338780813,60,13.7443363,4.475136546,14.21182429,80,38.2,0.298212581,2.2,5.3,0.977179127,9.773323144,21.72137553,1.575048729,131.2653908,0,22.78678725,9.295154742,5.450689385,2.558293417,14.11409086,2.351650546,1,0.2,6.592241809,7,6.394697643,49.7,98.1,100,6.44920865,158,8.31507172,2.653703704,129.5046788,31.9,8.289141405,93.1,2.1,2.21532747,6.532166711,19.10396576,2.88338803,3.796209288,8.6,4.623449337,13165,4.8,9.503138221,143.2815863,133.5483121,17.86992525,1.5,2.822896694,134.0677904,125.4610455,5.503651629,134.2850125,10.12258201,2.955896924,1.5,0.4611,23.85553182,19.26148919,10.13585022,50,1,19.1,7309,7.65,4.338282724,11.63122161,272,107.6962963,5.62606018,16.9,2.067438825,12.94259259,9.3,0.830263733,7.6,3.028632643,268.4,235,137.3046342,13.97844533,1.528703704,12.87071752,1,0.531481481,10.97392402,5.995694877,35.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DirHina,9.132436058,7.2,5,10.76108376,12.43478606,13.22667295,5.08945228,139.4097392,1.9,10.41705228,23.75263635,0.248000956,116,15.12881411,4.667105753,14.66520693,76,35.9,0.456054681,2.9,11.6,1.214268795,8.923408956,16.11118615,2.916580657,134.0303778,0.1,16.94675733,13.54604548,5.417889545,4.211069094,12.02228981,2.504264127,1.2,0.8,5.670772633,8,10.94274253,39.4,98.9,99.9,7.42134396,188,6.350294765,2.653703704,135.690242,32.1,6.084491292,94.4,0.8,1.941928311,6.604781111,15.11810795,5.190951012,3.873278957,5,4.645584251,13189,4.8,8.805417843,143.8721009,139.7764868,12.73852924,0.5,3.308760398,134.9473775,131.6039971,5.635943432,137.0187324,9.350594594,5.359578624,3.4,0.471,17.81883077,12.98781833,13.56811607,59,0.8,29.9,8058,7.65,4.481245891,13.32115828,253,107.6962963,5.697658669,13.1,3.577660237,12.94259259,6.8,0.99393593,8.9,5.535572802,210,184,140.007087,14.89205554,1.528703704,12.68560622,2.2,0.531481481,13.58926286,10.8499716,42.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Horpish,10.85992242,7.3,3,6.896961033,18.52038718,15.8184471,5.620062414,129.1429652,0.8,11.61435075,23.75263635,1.301550893,-99,12.71865045,5.905786148,11.71300309,106,42.9,0.277077372,1.5,20.2,0.651939596,10.5755654,19.09378054,2.321423265,132.3262767,0,19.56287479,14.00382234,5.345146077,3.821945285,10.97223233,2.380503642,1.2,0.1,6.115350435,6,7.42351405,48.9,92.8,100,9.027114185,303,9.433719346,2.653703704,140.4809383,33,9.086667834,92.7,1.2,2.913388917,7.811704062,20.79608469,4.675492781,4.004995885,22.9,4.675070981,10663,6.2,8.508069026,132.8323444,143.9601751,17.28752585,1.3,4.027335229,125.4535859,137.0017015,6.858745105,134.8340802,11.15514003,4.377343234,2.6,0.4179,20.04988538,16.53922202,15.32244186,53,1.1,23,5826,7.65,5.05939727,10.81225329,445,107.6962963,6.180727559,19.3,3.085743334,12.94259259,1.1,0.959320302,10.3,4.067806317,363.8,266,137.3418837,12.20640441,1.528703704,10.8907439,2.3,0.531481481,16.59255148,7.155304032,29.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kvakbavelig,14.77212132,8,3,5.047954514,25.22791435,10.07805455,5.881711311,148.9160855,2.5,10.92499424,23.75263635,2.197667274,-90,16.54861643,5.813194579,18.03874244,152,45.4,0.284541276,3,0.8,-0.760925265,14.4649758,22.42848022,2.291754996,140.4092023,0.1,22.77030963,14.60725704,5.886677106,2.992240808,9.183928284,4.236136491,2.5,0.4,7.186815519,3,4.78466776,51.8,96,99.9,8.686594656,504,12.62743828,2.653703704,138.7647999,52.5,12.60047606,92.4,1.6,2.210155519,7.425517071,31.65599623,4.249349789,4.552023452,15.3,5.219350279,5637,6,8.904541865,152.5579497,141.9854191,10.87417555,1.1,5.35017354,145.2742212,135.5441806,6.619355825,142.8088346,15.07992408,3.883469037,4.6,0.3734,23.11287049,10.47568962,14.46159205,76,3.3,11.5,3843,7.65,5.363035133,8.383963811,734,107.6962963,6.400387488,27.1,2.642372222,12.94259259,5.9,1.107937845,9.8,3.516805383,770.6,763,145.2084668,17.29447571,1.528703704,8.783518568,3.8,0.531481481,14.31623808,4.91645183,41.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kfaryasif,16.84021401,4.8,4,6.303130638,2.355751009,21.58188727,6.258174307,144.9935816,0.8,12.0704982,30.05411002,2.210879744,-4,7.054367992,2.140572896,7.07780786,177.7323232,41,0.404017272,2,5.9,-0.117954114,15.85457092,18.38127211,1.016811523,128.2603159,0,19.41700621,15.65161391,10.04436679,1.509409363,7.126024756,2.846862354,1.2,-,2.574898998,4.534391534,5.720297969,46.2,99.5,100,5.479652478,12,1.156727596,2.2,128.7821394,21.3,1.199023414,95.5,0,1.391765585,9.11986398,9.719751544,2.222748707,3.438004741,3.1,6.741185766,17189,3.4,7.029620776,159.3291624,141.0941401,21.96445844,0,1.484154684,130.6580007,116.4701387,5.630218438,137.5686654,17.79108833,2.750244383,1.7,0.4206,20.41620456,21.77660725,18.19776616,149.1640212,1.3,15.6,8694,3.1,3.852609549,6.232154497,25,70.8,8.663739065,3,1.258688323,5.2,8.6,0.885083188,8.8,3.259132532,70.8,61,146.8770149,7.065877503,0,6.687114026,1,0,20.83701863,6.006482133,39.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KfarKama,9.231266439,5.2,5,7.734817703,5.935417923,16.34783907,5.194575923,165.2692482,0.3,15.09506612,15.46647619,0.732904169,-49,14.910636,4.94942655,13.71973338,37,31.9,0.530140006,1.4,3.6,0.969244221,8.778336641,19.34073483,2.007518323,152.9125421,0.1,19.42563512,12.28743954,5.298908966,3.547955399,13.26755795,2.369488997,0.8,-,3.192244675,7,8.470578231,51.6,99,99.9,10.04485802,98,2.962141125,3.8,147.4162415,36,2.973276798,95.3,0,1.467563375,8.128864862,19.05655952,4.173775995,2.980636293,3.3,4.13977263,9868,4,7.265271665,172.8877321,154.0072604,15.09256682,0,4.018247853,157.6507642,140.8252226,6.539145706,157.9137075,9.682499901,4.472941119,0.3,0.4269,19.51021744,15.71902541,13.04809527,36,0.1,16.7,6250,8.2,4.241003366,12.54519643,161,91.8,6.14814848,6.8,2.776291823,22.8,15.3,0.923448264,12.6,4.770985794,91.8,95,162.9148728,14.31630184,0,12.90705482,1.7,0,13.81161055,8.103388162,29.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eilot,7.686117664,12,4,8.863740943,9.948550179,13.08572518,6.57072988,182.76187,3.1,17.14454386,23.75263635,1.449460879,-53,18.05529528,6.638763247,17.99937118,91,46.9,0.493909219,1.2,2.9,-0.10227603,7.781039353,15.38679663,2.976307911,166.7701197,0.5,16.01391183,15.58312771,6.419523058,4.128426398,13.27255678,2.241598528,3,0.3,9.767179538,5,8.727596601,68.1,97,99.5,12.97088117,280,5.014218842,2.653703704,160.8993533,43.3,4.934331337,90.4,1.5,2.07452237,9.148589036,31.87246595,5.454487983,4.529984332,12.8,5.474753695,7220,8.1,14.22302854,188.5391973,165.9334641,12.35960213,2,4.75579232,176.9845427,155.8652425,7.893676142,170.5513426,7.589659179,5.122270466,6.8,0.3915,16.65118011,12.72557906,15.16592456,50,1.9,16.1,5090,7.65,5.802455192,12.54504397,302,107.6962963,7.339004569,10.2,3.556992948,12.94259259,21,1.433036759,15.1,4.784674302,163.4,128,174.3325655,18.02710869,1.528703704,12.90587939,3.9,0.531481481,14.75536837,8.796215396,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KfatMetzer,12.44585798,14.3,3,5.662162138,5.826443706,12.20060942,6.189061717,146.7015794,0.6,8.998211372,25.47008218,2.233590244,19,17.23148389,4.266138272,17.52186593,18,53.9,0.45383887,2.4,0.5,-1.354153152,12.47150024,23.46400737,1.223356059,134.5008275,99.2,23.58328911,14.25360401,8.02813701,1.671867574,10.31383098,3.459745774,1.1,0.2,11.76785356,2,4.790855032,84.4,0.6,0.8,5.133437763,92,2.897321746,3,133.4386008,46.1,2.929121961,92.4,2.7,1.254749235,7.788156759,34.93649609,2.862134101,4.29975603,0.2,6.16394652,5413,4.9,16.80357501,154.8460293,140.6794997,13.5633461,2,6.552299841,138.5571295,126.1977018,6.027147516,139.903267,12.42049411,2.680960562,1.2,0.3421,23.70127586,12.88569661,14.38309925,27,0.8,11.6,3818,7.1,4.888529071,9.63183743,219,148.4,7.489594364,6,1.446387849,17.4,14.1,0.538545192,7.1,2.501753946,148.4,117,145.3057064,17.37588247,0,9.974695336,2.1,0.2,14.5140158,5.224130826,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mizra,11.28969434,8.3,2,5.08440527,11.69213804,12.30193008,5.844887823,171.3312598,2.9,8.30959847,23.75263635,3.358592454,2,18.71042297,5.003957939,18.96969172,62,55.8,0.418492712,1.6,29.1,-0.96959006,11.12288095,22.03076845,1.515343089,164.952466,99.4,22.57513366,16.23873708,6.62678879,1.544148851,8.54523647,2.545176805,4.5,0.2,6.81815589,3,5.253570585,61.7,0.5,0.6,5.670010911,79,5.755660658,2.653703704,166.5343735,55.1,5.936477378,91.5,2.3,1.586074232,7.647262139,13.05532588,2.936860683,4.153730642,0.1,5.390259716,5333,6.2,9.875007862,177.2816523,172.3825035,12.57026567,1.4,5.469587239,165.3808673,160.6862434,6.325610039,169.1250799,11.45142683,2.771958515,9.6,0.3667,23.10291827,12.43817275,16.60559764,52,3.2,9.3,3260,7.65,4.942030107,9.025330704,385,107.6962963,6.747745538,12.5,1.529523232,12.94259259,0.6,0.880816646,7,2.612079033,251.6,198,173.2976938,18.83805257,1.528703704,8.781571304,3.1,0.531481481,16.98398329,5.170295982,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Miilia,13.67811613,6.9,3,4.740504052,11.6404017,12.21702395,7.753501967,174.8830129,1.5,8.231659984,23.75263635,3.016811878,24,17.88949007,6.432837502,18.30164523,72,36.7,0.510543605,2.3,4.8,-1.148855357,13.27959131,25.38759226,0.749520764,163.3729984,99.9,25.91858727,15.9978738,8.92233106,0.978895403,7.236678958,3.503346606,1.4,0.4,5.611950266,2,3.622906241,78.8,0.1,0.1,5.506971381,92,5.599530064,2.653703704,163.3505251,52.7,6.040871641,92.4,1.1,1.208462421,10.1330363,24.43369108,1.827895856,5.535394716,0,7.228862888,5552,6.5,8.123608143,182.5022698,170.1552952,12.32964334,0.5,5.072550831,167.263756,156.545755,8.282936899,168.43775,14.04752502,1.769605411,4.1,0.4013,26.41078818,12.27546861,15.74275598,62,1.1,11,3053,7.65,6.500085761,7.799321552,322,107.6962963,9.006918172,12.3,0.859859756,12.94259259,0.3,1.134234968,6.9,1.715573622,311.6,270,173.5025017,18.08775429,1.528703704,7.507334061,4.3,0.531481481,15.46753038,4.16051849,16.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mashad,10.22327931,7.4,2,4.229229149,10.20996955,13.26036927,5.581613048,165.7619828,2.2,4.65926149,23.75263635,1.802255532,9,19.30149069,5.145632396,20.24182526,32,63.3,0.371747191,1.7,28.2,-1.108200182,9.774016685,21.09079154,1.862542899,147.4766401,99.9,22.21624132,16.09219168,5.882735116,2.414634915,9.44918786,2.40181019,6.5,0.1,5.776425718,2,4.103329524,44.6,0,0.1,2.670628782,136,5.15495496,2.653703704,138.2858799,63.6,5.055014585,92,1.2,1.071327822,7.806911685,22.13225761,3.83505198,3.745889986,0,4.814312551,6087,6.8,8.966542274,171.8139517,143.4720062,12.18492867,1.1,4.870452293,159.7100139,133.0997536,6.47627204,151.420945,10.6814241,3.402285362,9.3,0.4183,23.36394185,12.72791245,16.19491129,39,4.2,8.2,2565,7.65,4.740077542,8.858441769,291,107.6962963,6.423148554,10.6,2.141290986,12.94259259,27.2,0.535582383,3.7,2.960962713,206.2,168,155.36525,19.77626021,1.528703704,9.150923553,3.1,0.531481481,16.29563944,4.166895522,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EinNekuba,10.98620012,7.3,2,4.258045815,19.17917847,12.62964336,6.637691423,196.3101546,1.7,6.679853754,23.75263635,5.14459389,-91,21.39196513,5.573716681,20.07914414,88,57.3,0.456497856,1.5,23,-1.22021538,11.20324852,24.0052236,1.097312577,176.4493408,99.5,23.87727476,16.45081503,7.708718822,1.281305068,7.939704473,2.661716341,2.7,0.3,6.19312286,2,4.117316464,59.3,0.4,0.5,4.803159317,164,9.368259654,2.653703704,163.2859308,56.5,9.810918821,92.9,1.1,1.246980291,7.806087183,20.30954679,2.815155219,5.401200094,0,6.554959458,5181,6,8.45781126,201.6120775,168.1990878,12.37195672,0.7,6.928007809,191.0082318,158.3727738,6.689901932,180.0616251,10.77894474,2.447731719,5.3,0.3874,23.75509885,12.49782631,16.31443999,91,1.9,8.2,2842,7.65,5.83393865,7.556613174,776,107.6962963,7.441444197,20.1,1.187185531,12.94259259,8.5,0.78565037,5.7,2.096886011,406.8,373,183.6739095,20.75070472,1.528703704,7.752579734,4.3,0.531481481,16.1716211,4.186057109,9.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sagur,13.30151231,8.2,2,3.47177151,7.846181229,10.99717545,7.359691624,218.0794785,3.4,12.91568985,25.15873573,3.861967381,-6,20.40498574,6.379287503,20.50726464,53,50,0.562473799,2,20.3,-1.173698411,13.12142145,25.92352598,0.522932752,176.5856355,97.4,26.44597695,16.83695501,7.90541926,0.947553072,5.635364487,3.166152612,1.3,0.5,6.49435896,2,3.322508216,73.3,2.5,2.6,8.83571932,49,3.807350342,2.1,152.540801,57.8,4.038830887,92.7,1.4,1.693061778,11.91086046,23.73827962,1.626568838,4.234030148,0,6.069724704,4634,5.9,9.9190149,229.7429453,160.8754975,11.49448859,1.5,6.135787912,206.4160116,144.2061044,9.145073984,183.4904913,13.47128148,1.49604369,6.1,0.3333,26.93848429,11.25316797,16.73125299,45,1.7,7.5,2813,10.8,5.785795573,6.785594588,255,197.4,8.933587676,8.1,0.72897927,16.8,6.3,1.275281409,10.9,1.372999428,197.4,179,190.3953471,20.45461646,8,6.19351231,2.1,1.6,16.61912447,3.394938056,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sulam,9.868447912,9.2,2,4.615178986,5.407017878,13.52841955,5.921223903,150.6595214,0.9,9.040172625,18.82738365,1.696861376,17,19.06631415,3.974879306,19.56350168,26,61.4,0.442026698,1.9,28.2,-0.84400839,10.02148517,20.98499259,1.799800555,137.1453018,100,21.98146257,15.76930714,7.840611355,2.112472494,9.295253307,2.319822181,1.5,0.1,6.718726163,3,4.53938286,70.6,0,0,5.186969828,39,2.658993789,3.1,135.2940529,58.1,2.748024089,92.6,1.4,2.275262508,7.611176659,13.31400388,3.727255824,4.263943853,0,6.052277604,6785,6,11.74885733,158.631705,142.4548971,14.10501118,0,4.544290218,142.6873377,128.1332087,5.793027982,142.4636133,9.720368741,3.235112233,2.7,0.4046,22.94564899,13.82146235,16.17432109,25,1.1,14.3,2543,6.1,4.647343934,8.853797694,148,101.8,7.195103873,5.7,1.953562344,16.6,1,0.798321254,7.1,2.758913076,101.8,93,147.7819247,19.31081465,0,9.078159937,5.5,0.2,16.59289601,4.576656905,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Uzeir,9.925752252,9,1,6.83308254,2.713008365,14.25006293,5.458352162,200.949589,3.2,15.59307808,19.75666596,0.768293169,1,14.79823986,4.968051538,13.83349969,24,40.3,0.310456839,1.9,10,0.104591249,9.387133824,19.23393433,3.641981982,180.9149299,99.6,19.75906845,15.92399643,5.362847125,3.39602357,9.222094003,2.565986523,3.1,,5.536575658,5,5.766334352,78.9,0.4,0.4,8.248628142,50,1.34707505,4.6,177.493688,43.8,1.365933315,89.7,3.4,1.49290969,9.351174986,16.90441365,7.487521218,2.149684342,0.1,3.756265734,6637,6.9,12.3738721,212.118178,187.8798102,14.57147603,2.2,4.647051909,189.7810001,167.1075659,7.159613262,188.5038282,10.45693444,6.407298953,2.7,0.3679,20.2769525,14.41188656,16.24252271,9,1.5,18.8,4676,4.6,4.099657783,9.013233735,76,53.6,6.817046541,2.9,3.519857611,12.4,3.7,1.467490076,11.9,5.341990387,53.6,49,196.0927264,14.31922276,0,9.118389768,2.4,0.4,16.56550817,6.296000934,7.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Ilaboun,12.77401893,6.4,2,4.742761185,8.582958227,13.97372041,5.812613721,167.5120327,1.6,13.41835638,23.95444491,2.41354153,-8,17.11564275,4.854431793,16.24197926,41,48.9,0.300021065,1.5,9.942081448,-1.081456397,12.65335687,23.65214295,1.31581239,150.9245737,99.8,24.47586405,13.05494365,6.569255493,1.982931156,8.467800545,3.239870414,0.8,0.3,4.921839885,2,4.851806318,77.6,0.1,0.2,9.350723335,104,4.17425744,2.8,144.1216878,51.4,4.408700788,92.9,1.6,1.347504377,7.97284688,22.40448271,3.221583206,3.822781902,0.1,5.196018698,5410,5.5,7.918627042,174.643574,150.2338495,14.25653394,1,4.818026979,160.3804915,138.0095261,6.413639336,155.56457,12.8882645,3.001650957,2,0.3627,25.25578178,14.1189897,14.1864458,27,0.7,13.4,3648,10.5,4.772605167,8.150027223,232,205.6,6.852622274,9.1,1.640260604,24,10.9,0.851461664,11.4,2.793414138,205.6,152,160.2045662,16.69074306,0,8.31325387,3.5,0.8,15.38149774,4.798773034,11.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pasuta,12.02094652,8.1,2,4.37553843,8.666123233,12.85693437,5.609409636,207.6607153,1.1,9.357777534,23.47070247,4.334019369,-21,18.44675277,5.464167214,18.93092644,60,52.9,0.348411982,1.7,14.6,-0.923260278,11.79687191,24.30614343,1.195439049,189.7446678,98,24.00424411,15.33012406,5.394710657,1.316044501,8.501037311,2.989075231,2.1,0.8,6.389577931,3,4.482931527,74.7,1.8,2,6.118327523,91,4.291155642,2.3,182.4420426,55.5,4.374967591,92.1,2.2,2.809917415,9.010447923,22.38351668,2.455963313,2.738018977,0.1,4.066364817,4938,5.6,9.736282443,215.9017991,190.0744276,13.34987053,0.9,6.037325549,199.4196314,174.8096576,7.237307568,195.3581153,12.24072849,2.60187323,4.9,0.3444,23.70812834,13.10578609,15.4907662,31,1.8,10,3352,5.9,4.509965348,8.30703172,293,203.4,6.708853925,9,1.255158574,20,10.5,1.236312399,7.7,2.744987927,203.4,162,200.9715628,18.68649833,5.8,8.40497265,5.2,1.2,15.65454589,4.429754289,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pkiin,9.745994841,7.2,3,6.225850569,24.7071458,14.22559869,6.09819493,168.3961171,1.6,9.730333194,23.75263635,2.210879744,2,17.74234362,5.966091825,17.71897505,177.7323232,46.752,0.404017272,1.5,9.942081448,-0.117954114,9.500779015,18.7750869,1.957889915,160.886524,99.5,19.09776235,17.21514767,6.188971939,1.930828655,10.62265785,2.365379386,3.7,0.2,6.109433752,3,6.068897633,58.8573991,0.3,0.5,7.732662175,623.9951923,12.08805359,2.653703704,158.1238644,44.78705357,12.61909221,93.4,1.3,1.760493997,7.595909552,18.92121959,3.572978318,4.637255333,0.1,5.413113636,8284.502222,5.3,8.200763334,172.0898917,161.6728044,13.81454372,1.1,4.473646077,164.7023425,154.5749243,6.781000689,163.4507485,9.980891457,3.377766292,7,0.399741964,19.40685892,14.01565374,17.30984741,149.1640212,2.6,9.3,4899.68,7.65,5.536619274,10.64119542,875.3105023,107.6962963,6.659770585,26.2,1.944650103,12.94259259,11.47207207,0.885083188,8.7,3.190769209,466.8,349,166.0149729,17.73091047,1.528703704,10.63172742,2.4,0.531481481,17.40870739,6.145687381,19.8735426,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Shaab,11.13038392,4.1,1,4.646597486,5.28205526,12.50618512,5.229739092,196.146904,0.2,3.785896801,21.46891587,1.491337604,-13,19.37598064,3.94416865,18.9329047,13,68.8,0.401017804,1.6,20.7,-0.691470412,11.29288228,23.2158755,1.348441096,172.3618967,99.9,23.2138957,17.39287299,6.259043701,2.048684347,8.153150009,2.596680954,4,0.5,2.432591349,3,4.153030602,65,0.1,0.1,1.395374224,33,2.622280822,2.5,162.3587513,52.7,2.659774438,93.9,0,0.939436399,7.694358236,12.89885587,2.556575571,2.91868961,0,4.588866655,6407,5.9,5.680283431,205.9125849,170.5246827,12.59176873,0,4.427109296,186.381223,154.1928199,5.819263443,178.6394518,10.97017622,2.680479045,5.4,0.4013,23.21194381,12.54928067,17.25792227,22,2.2,16.8,3093,6.4,3.968015782,7.679252978,137,113.4,6.491462401,5.5,1.696077453,13.2,7.7,0.420090663,2.6,2.802635909,113.4,94,184.9170068,19.15601521,0,7.917883426,0.9,0.2,17.12104202,4.398062301,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Rama,13.22657489,7.3,2,4.201806115,11.46862816,12.10149635,5.770535283,166.6705617,1.9,8.399678034,23.75263635,3.415675026,-8,17.7659966,4.48949393,18.60406377,30,28.6,0.243211203,1.9,1,-0.713795023,12.85232841,25.42075058,1.145202055,157.1907032,99.7,25.69407228,15.57922944,6.957841229,1.591014228,7.520855595,3.462689089,1.4,0.6,6.022605861,3,4.047598404,66.3,0.3,0.3,5.643146924,110,5.636774678,2.653703704,157.3780626,55.2,5.831853483,92.2,1.5,1.065178398,7.116083326,23.08170043,2.421081853,4.331773031,0,5.64480713,4762,6.3,8.650229566,173.4738233,163.3949668,12.3698889,1.3,4.448473341,159.8673001,151.3611584,5.802788628,161.6897558,13.58830261,2.219507131,2.4,0.3596,25.95825121,12.23797527,15.37547428,29,1.3,13.9,3395,7.65,4.834492403,7.642791177,277,107.6962963,6.706578164,12,1.364316559,12.94259259,1.9,0.481784116,7,2.024675197,302.6,251,166.1888085,18.17790252,1.528703704,7.580786337,3.8,0.531481481,15.16466751,4.12339074,30.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Yadbinyamin,11.13710053,8.9,3,4.427000764,16.76625467,13.3999957,6.262092285,170.9555811,0.7,7.414763224,23.75263635,2.591240359,1,18.4822306,6.464857418,19.02754412,121,42.5,0.364348365,1.9,11.8,-0.849557009,10.77561505,24.37032882,0.917511606,160.6895885,99.8,23.97535509,15.4366377,6.061040664,1.330824649,9.067395787,2.769556543,1.1,0.3,7.556211056,3,4.93799454,65.4,0.2,0.2,5.306631348,131,8.320176867,2.653703704,158.3482875,52.3,8.446077802,91.4,2,1.583372888,9.112240584,19.15738903,2.865023022,4.049052731,0,5.055046697,5008,6.6,10.15155646,176.6580316,163.3086312,13.62271484,1.4,4.74273619,165.2531306,153.3879437,7.788549001,164.4201256,11.49319754,2.659000171,2.5,0.3409,23.58626901,13.51219149,15.39878927,60,0.8,12.4,3539,7.65,5.452788416,8.443299759,426,107.6962963,7.071396155,16.6,1.122616305,12.94259259,10.3,1.347115209,6.4,2.456048387,368.2,306,168.1506628,18.75283993,1.528703704,8.757691,2.8,0.531481481,15.36036812,4.684416226,12.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
